Thumb1,Index1,Middle1,Ring1,Pinky1,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Thumb2,Index2,Middle2,Ring2,Pinky2,AccelX2,AccelY2,AccelZ2,GyroX2,GyroY2,GyroZ2,MagX2,MagY2,MagZ2,Letter
1.0,0.5,0.25,0.25,0.25,-0.22,0.51,0.84,1.46,3.42,-8.06,10.0,-17.0,36.0,0.7345132743362832,0.5,0.25,0.25,0.25,-0.31,-0.29,0.9,-0.06,1.1,-2.93,12.0,-10.0,71.0,2
0.9915254237288136,0.5,0.25,0.25,0.25,-0.19,0.49,0.85,2.2,3.42,-2.87,11.0,-17.0,34.0,0.7300884955752213,0.5,0.25,0.25,0.25,-0.32,-0.31,0.91,-4.09,3.3,3.72,13.0,-8.0,72.0,2
0.9830508474576272,0.5,0.25,0.25,0.25,-0.19,0.45,0.86,9.28,7.39,-5.31,10.0,-19.0,34.0,0.7256637168141593,0.5,0.25,0.25,0.25,-0.29,-0.3,0.9,6.29,-9.09,2.87,10.0,-4.0,74.0,2
1.0,0.5,0.25,0.25,0.25,-0.2,0.45,0.88,5.86,-3.36,7.26,9.0,-17.0,35.0,0.7256637168141593,0.5,0.25,0.25,0.25,-0.33,-0.38,0.85,16.42,-10.68,5.25,10.0,-2.0,76.0,2
0.9830508474576272,0.5,0.25,0.25,0.25,-0.19,0.46,0.87,-1.1,3.42,6.23,9.0,-17.0,37.0,0.7212389380530974,0.5,0.25,0.25,0.25,-0.38,-0.4,0.83,5.74,-11.41,8.79,12.0,2.0,77.0,2
1.0,0.5,0.25,0.25,0.25,-0.19,0.46,0.85,-8.12,-5.19,8.85,9.0,-15.0,29.0,0.7256637168141593,0.5,0.25,0.25,0.25,-0.38,-0.36,0.86,-2.87,-1.95,11.11,12.0,1.0,80.0,2
0.9915254237288136,0.5,0.25,0.25,0.25,-0.22,0.48,0.82,-7.2,-21.36,9.77,8.0,-14.0,35.0,0.7300884955752213,0.5,0.25,0.25,0.25,-0.36,-0.38,0.85,4.33,2.99,2.93,13.0,0.0,80.0,2
0.9830508474576272,0.5,0.25,0.25,0.25,-0.28,0.49,0.84,-9.7,-28.75,6.53,7.0,-14.0,34.0,0.7300884955752213,0.5,0.25,0.25,0.25,-0.35,-0.38,0.85,6.41,0.55,-2.93,12.0,-1.0,79.0,2
0.9915254237288136,0.5,0.25,0.25,0.25,-0.32,0.5,0.81,-17.52,-27.65,3.91,7.0,-11.0,36.0,0.7389380530973452,0.5,0.25,0.25,0.25,-0.34,-0.4,0.85,14.89,2.44,-8.79,13.0,-3.0,81.0,2
0.9915254237288136,0.5,0.25,0.25,0.25,-0.38,0.53,0.76,-15.81,-23.07,-4.03,12.0,-12.0,36.0,0.7345132743362832,0.5,0.25,0.25,0.25,-0.39,-0.4,0.83,14.04,0.18,-11.84,15.0,0.0,81.0,2
1.0,0.5,0.25,0.25,0.25,-0.38,0.53,0.74,-12.63,-16.54,-9.03,13.0,-11.0,34.0,0.7389380530973452,0.5,0.25,0.25,0.25,-0.37,-0.41,0.84,5.98,1.22,-12.27,17.0,-2.0,81.0,2
0.9745762711864406,0.5,0.25,0.25,0.25,-0.35,0.54,0.74,-6.96,-13.06,-4.76,7.0,-12.0,36.0,0.7389380530973452,0.5,0.25,0.25,0.25,-0.33,-0.42,0.84,2.99,7.26,-12.39,18.0,-5.0,87.0,2
1.0,0.5,0.25,0.25,0.25,-0.36,0.55,0.72,-7.32,-5.92,-0.67,14.0,-12.0,34.0,0.7433628318584071,0.5,0.25,0.25,0.25,-0.34,-0.4,0.85,3.11,3.48,-10.25,21.0,-3.0,82.0,2
0.9745762711864406,0.5,0.25,0.25,0.25,-0.37,0.58,0.67,-15.26,-12.7,6.77,11.0,-8.0,35.0,0.7389380530973452,0.5,0.25,0.25,0.25,-0.38,-0.42,0.83,7.93,1.83,-5.37,21.0,-3.0,87.0,2
0.9830508474576272,0.5,0.25,0.25,0.25,-0.41,0.6,0.69,4.64,-7.51,-2.01,12.0,-9.0,32.0,0.7433628318584071,0.5,0.25,0.25,0.25,-0.4,-0.43,0.83,0.0,-3.05,-0.12,24.0,-3.0,87.0,2
0.9915254237288136,0.5,0.25,0.25,0.25,-0.4,0.55,0.71,8.18,12.02,-9.16,15.0,-10.0,28.0,0.7477876106194691,0.5,0.25,0.25,0.25,-0.36,-0.4,0.83,-6.9,7.2,6.77,17.0,-6.0,80.0,2
0.9661016949152542,0.5,0.25,0.25,0.25,-0.38,0.55,0.78,15.44,16.36,-4.39,10.0,-10.0,31.0,0.7477876106194691,0.5,0.25,0.25,0.25,-0.3,-0.44,0.83,1.65,2.62,3.42,17.0,-8.0,77.0,2
0.9830508474576272,0.5,0.25,0.25,0.25,-0.38,0.58,0.67,-11.41,1.65,12.82,11.0,-11.0,36.0,0.7477876106194691,0.5,0.25,0.25,0.25,-0.36,-0.41,0.83,-0.61,-8.67,-4.46,17.0,-7.0,81.0,2
0.9830508474576272,0.5,0.25,0.25,0.25,-0.41,0.57,0.73,1.89,7.39,1.89,12.0,-10.0,34.0,0.7610619469026548,0.5,0.25,0.25,0.25,-0.36,-0.42,0.83,10.93,-14.4,-9.89,20.0,-3.0,81.0,2
0.9915254237288136,0.5,0.25,0.25,0.25,-0.34,0.59,0.73,-17.82,-5.92,-0.98,15.0,-10.0,31.0,0.7743362831858407,0.5,0.25,0.25,0.25,-0.43,-0.44,0.78,16.05,-18.62,-9.22,25.0,0.0,83.0,2
0.9915254237288136,0.5,0.25,0.25,0.25,-0.34,0.58,0.66,-8.48,11.6,3.17,14.0,-11.0,31.0,0.7876106194690266,0.5,0.25,0.25,0.25,-0.49,-0.44,0.75,-4.21,-21.0,-1.22,26.0,1.0,82.0,2
