Thumb1,Index1,Middle1,Ring1,Pinky1,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Thumb2,Index2,Middle2,Ring2,Pinky2,AccelX2,AccelY2,AccelZ2,GyroX2,GyroY2,GyroZ2,MagX2,MagY2,MagZ2,Letter
1.0035211267605635,0.9950124688279302,0.9927007299270073,1.0,0.9935205183585313,0.39,0.8,0.41,0.55,-2.08,-4.82,-1.0,-18.0,33.0,0.9932885906040269,0.9973190348525469,0.9905362776025236,0.9939024390243902,1.0,-0.14,-0.82,0.57,1.4,-2.32,-0.79,0.0,-56.0,42.0,18
0.9964788732394366,0.9975062344139651,0.9951338199513382,0.9969879518072289,0.9978401727861771,0.39,0.81,0.43,0.43,-3.48,-0.61,-3.0,-21.0,41.0,1.0067114093959733,0.9919571045576407,0.9905362776025236,0.9939024390243902,0.9927797833935018,-0.13,-0.82,0.56,1.59,-1.1,-0.98,1.0,-56.0,44.0,18
0.9929577464788732,0.9900249376558603,0.9975669099756691,0.9969879518072289,0.9956803455723542,0.4,0.8,0.43,1.59,1.04,-2.08,-1.0,-19.0,35.0,1.0067114093959733,0.9973190348525469,0.9905362776025236,0.9969512195121951,1.0,-0.12,-0.82,0.56,-0.12,0.06,-0.31,0.0,-56.0,42.0,18
0.9929577464788732,0.9950124688279302,0.9927007299270073,1.0,0.9956803455723542,0.41,0.8,0.43,0.85,1.28,0.18,-3.0,-17.0,36.0,1.023489932885906,1.0,0.9936908517350158,0.9969512195121951,0.9891696750902527,-0.11,-0.82,0.57,-2.08,0.98,0.55,2.0,-53.0,43.0,18
0.9964788732394366,0.9925187032418953,0.9927007299270073,0.9939759036144579,0.9935205183585313,0.4,0.81,0.44,-1.65,0.37,0.12,-6.0,-19.0,38.0,1.0469798657718121,0.9973190348525469,0.9968454258675079,0.9969512195121951,0.9927797833935018,-0.1,-0.81,0.57,4.33,0.85,1.83,-1.0,-55.0,45.0,18
0.9929577464788732,0.9950124688279302,0.9927007299270073,0.9969879518072289,0.9956803455723542,0.4,0.8,0.43,-3.66,-2.81,2.14,0.0,-18.0,32.0,1.0671140939597314,0.9919571045576407,0.9905362776025236,0.9969512195121951,0.9927797833935018,-0.11,-0.81,0.54,4.76,0.24,3.48,1.0,-55.0,41.0,18
1.0,0.9975062344139651,0.9951338199513382,0.9939759036144579,0.9935205183585313,0.39,0.81,0.42,-12.88,-16.72,4.21,-2.0,-16.0,37.0,0.8926174496644296,0.9490616621983914,0.9968454258675079,0.9969512195121951,0.9819494584837545,-0.18,-0.85,0.56,71.29,-11.23,4.39,-1.0,-56.0,38.0,18
0.9964788732394366,0.9925187032418953,0.9951338199513382,0.9969879518072289,0.9956803455723542,0.35,0.83,0.43,-29.11,-22.89,7.57,-2.0,-16.0,37.0,0.6375838926174496,0.39946380697050937,0.8422712933753943,0.9969512195121951,0.9963898916967509,-0.02,-0.98,0.45,44.86,3.78,13.24,0.0,-57.0,39.0,18
1.0,0.9925187032418953,0.9951338199513382,0.9969879518072289,0.9978401727861771,0.41,0.81,0.38,-49.07,-59.08,14.53,0.0,-16.0,36.0,0.4798657718120805,0.3485254691689008,0.583596214511041,0.774390243902439,0.9891696750902527,-0.17,-0.9,0.37,18.43,15.38,30.76,0.0,-59.0,40.0,18
0.9929577464788732,0.9950124688279302,0.9975669099756691,0.9939759036144579,0.9935205183585313,0.33,0.81,0.33,-63.17,-107.24,22.46,0.0,-9.0,38.0,0.37583892617449666,0.22788203753351208,0.41009463722397477,0.45426829268292684,0.9927797833935018,-0.05,-0.89,0.39,6.29,33.63,40.53,0.0,-59.0,39.0,18
